flightNumber,callSign,entryTime,speed_in,wtCat,route,nodeOri,tOri,nodeDest,tDest,travelTime,linkType,timeOnPMSRing
4,ADD9084,84692.80586951408,174.39666666666668,2,2 3 4 5 17 18 21,5,85008.94923943064,17,85067.97339824091,59.024158810261135,normal,0.0
4,ADD9084,84692.80586951408,174.39666666666668,2,2 3 4 5 17 18 21,17,85067.97339824091,18,85141.2973805442,73.3239823032898,normal,0.0
4,ADD9084,84692.80586951408,174.39666666666668,2,2 3 4 5 17 18 21,18,85141.2973805442,21,85227.33976375592,86.042383211723,normal,0.0
5,ADD9015_1,43410.87541278525,207.32111111111112,1,8 9 10 11 18 21,8,43650.87541278525,9,43856.39423203415,205.51881924890122,normal,0.0
5,ADD9015_1,43410.87541278525,207.32111111111112,1,8 9 10 11 18 21,9,43856.39423203415,10,44039.12661092878,182.73237889463317,normal,0.0
5,ADD9015_1,43410.87541278525,207.32111111111112,1,8 9 10 11 18 21,10,44039.12661092878,11,44110.803547606934,71.67693667815499,normal,0.0
5,ADD9015_1,43410.87541278525,207.32111111111112,1,8 9 10 11 18 21,11,44110.803547606934,18,44228.32247765595,117.51893004901363,normal,0.0
5,ADD9015_1,43410.87541278525,207.32111111111112,1,8 9 10 11 18 21,18,44228.32247765595,21,44300.70056179683,72.37808414087866,normal,0.0
6,CZ3436_3421b4b8.csv_1,60398.7160485113,164.62222222222223,1,2 3 4 5 17 18 19,2,60993.7160485113,3,61140.51912956768,146.80308105638167,normal,0.0
6,CZ3436_3421b4b8.csv_1,60398.7160485113,164.62222222222223,1,2 3 4 5 17 18 19,3,61140.51912956768,4,61386.88111571408,246.3619861464042,normal,0.0
6,CZ3436_3421b4b8.csv_1,60398.7160485113,164.62222222222223,1,2 3 4 5 17 18 19,4,61386.88111571408,5,61508.72418101666,121.84306530257824,normal,0.0
6,CZ3436_3421b4b8.csv_1,60398.7160485113,164.62222222222223,1,2 3 4 5 17 18 19,5,61508.72418101666,17,61571.25289925628,62.52871823962039,normal,0.0
6,CZ3436_3421b4b8.csv_1,60398.7160485113,164.62222222222223,1,2 3 4 5 17 18 19,17,61571.25289925628,18,61648.930493008826,77.67759375254762,normal,0.0
6,CZ3436_3421b4b8.csv_1,60398.7160485113,164.62222222222223,1,2 3 4 5 17 18 19,18,61648.930493008826,19,61730.36690040945,81.43640740062288,normal,0.0
7,CZ6588_3421746a.csv_1,55081.07191702249,166.16555555555556,1,0 1 5 17 18 19,0,55081.07191702249,1,55177.53921478237,96.467297759884,normal,0.0
7,CZ6588_3421746a.csv_1,55081.07191702249,166.16555555555556,1,0 1 5 17 18 19,1,55177.53921478237,5,55324.95476370095,147.41554891857865,normal,0.0
7,CZ6588_3421746a.csv_1,55081.07191702249,166.16555555555556,1,0 1 5 17 18 19,5,55324.95476370095,17,55386.90271985166,61.94795615070751,normal,0.0
7,CZ6588_3421746a.csv_1,55081.07191702249,166.16555555555556,1,0 1 5 17 18 19,17,55386.90271985166,18,55463.858849885146,76.95613003348372,normal,0.0
